post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score,hashtags
8171,Facebook,text,6/12/2023 9:30,3867,82,835,Monday,negative,No
8172,Instagram,image,9/20/2023 6:00,4230,305,315,Wednesday,positive,No
8173,Twitter,image,11/16/2023 0:45,1219,55,138,Thursday,negative,Yes
8174,Twitter,text,12/8/2023 2:15,1611,60,221,Friday,negative,Yes
8175,Facebook,carousel,10/5/2023 6:30,2823,57,529,Thursday,negative,Yes
8176,Instagram,video,12/31/2023 22:30,3479,161,780,Sunday,negative,Yes
8177,Facebook,video,5/11/2023 0:30,4205,1,63,Thursday,neutral,Yes
8178,Twitter,text,10/2/2023 12:15,679,103,454,Monday,positive,No
8179,Instagram,carousel,5/7/2023 0:30,878,424,775,Sunday,negative,Yes
8180,Facebook,text,7/6/2023 7:00,2695,333,432,Thursday,neutral,Yes
8181,Facebook,carousel,9/15/2023 0:45,3582,424,551,Friday,negative,Yes
8182,Instagram,carousel,8/4/2023 12:45,46,245,812,Friday,negative,Yes
8183,Twitter,carousel,7/5/2023 18:15,2664,81,158,Wednesday,positive,Yes
8184,Twitter,text,10/2/2023 12:15,45,121,417,Monday,positive,No
8185,Twitter,image,2/10/2023 13:00,3044,241,98,Friday,neutral,Yes
8186,Facebook,image,11/27/2023 4:30,968,150,324,Monday,positive,Yes
8187,Instagram,video,12/31/2023 22:30,3930,170,646,Sunday,negative,Yes
8188,Instagram,video,12/28/2023 16:45,990,508,674,Thursday,negative,No
8189,Facebook,text,6/25/2023 15:15,1754,322,321,Sunday,positive,Yes
8190,Facebook,poll,9/10/2023 13:45,5303,397,984,Sunday,negative,Yes
8191,Twitter,video,11/12/2023 17:30,1965,25,193,Sunday,positive,No
8192,Twitter,poll,5/17/2023 0:15,1078,28,425,Wednesday,positive,Yes
8193,Instagram,text,7/6/2023 8:00,3259,50,188,Thursday,negative,Yes
8194,Twitter,video,6/15/2023 3:15,721,16,83,Thursday,positive,Yes
8195,Instagram,poll,3/19/2023 4:00,3806,127,301,Sunday,negative,Yes
8196,Twitter,video,10/27/2023 23:45,397,80,612,Friday,neutral,Yes
8197,Facebook,video,2/23/2023 17:15,2489,184,397,Thursday,positive,No
8198,Facebook,video,5/2/2023 6:15,1729,255,268,Tuesday,neutral,Yes
8199,Twitter,video,6/15/2023 3:15,338,52,2,Thursday,positive,Yes
8200,Twitter,image,10/14/2023 18:45,235,125,152,Saturday,neutral,Yes
8201,Instagram,image,1/21/2023 1:00,4251,349,846,Saturday,negative,Yes
8202,Instagram,image,1/21/2023 1:00,4362,355,809,Saturday,negative,Yes
8203,Facebook,poll,3/1/2023 8:00,2682,442,427,Wednesday,neutral,No
8204,Instagram,image,3/13/2023 23:15,3443,250,177,Monday,negative,Yes
8205,Instagram,poll,12/29/2023 12:15,5092,461,323,Friday,positive,No
8206,Twitter,image,10/14/2023 18:45,64,119,182,Saturday,neutral,Yes
8207,Twitter,text,8/5/2023 8:45,468,209,21,Saturday,positive,Yes
8208,Twitter,text,8/5/2023 8:45,17,195,4,Saturday,positive,Yes
8209,Twitter,carousel,7/5/2023 18:15,2970,92,189,Wednesday,positive,Yes
8210,Facebook,video,12/27/2023 4:00,2423,100,708,Wednesday,neutral,Yes
8211,Instagram,poll,1/19/2023 7:15,3959,27,315,Thursday,positive,Yes
8212,Facebook,video,7/26/2023 20:15,4857,420,410,Wednesday,positive,No
8213,Instagram,video,11/23/2023 2:00,4419,250,662,Thursday,negative,Yes
8214,Twitter,poll,5/2/2023 0:30,3401,248,443,Tuesday,positive,Yes
8215,Instagram,video,12/28/2023 16:45,582,476,665,Thursday,negative,Yes
8216,Twitter,video,11/12/2023 17:30,1960,44,342,Sunday,positive,Yes
8217,Twitter,video,9/27/2023 19:00,238,104,200,Wednesday,positive,Yes
8218,Instagram,video,4/10/2023 0:00,3402,268,622,Monday,neutral,Yes
8219,Instagram,image,3/13/2023 23:15,4086,157,248,Monday,negative,Yes
8220,Facebook,carousel,5/5/2023 16:45,1754,292,679,Friday,neutral,No
8221,Twitter,text,2/14/2023 18:00,1338,120,339,Tuesday,positive,No
8222,Instagram,video,4/14/2023 10:30,4270,510,907,Friday,positive,Yes
8223,Twitter,carousel,3/31/2023 16:00,2971,36,16,Friday,positive,Yes
8224,Facebook,carousel,1/9/2023 20:00,504,344,299,Monday,positive,No
8225,Twitter,poll,5/2/2023 0:30,3011,213,430,Tuesday,positive,Yes
8226,Facebook,carousel,1/9/2023 20:00,988,296,290,Monday,positive,Yes
8227,Twitter,video,5/23/2023 0:30,3641,296,380,Tuesday,positive,Yes
8228,Instagram,carousel,5/7/2023 0:30,1329,449,872,Sunday,negative,Yes
8229,Instagram,video,12/6/2023 4:00,5183,230,866,Wednesday,negative,Yes
8230,Instagram,image,1/21/2023 1:00,5138,307,851,Saturday,negative,Yes
8231,Twitter,text,2/14/2023 18:00,2032,43,338,Tuesday,positive,Yes
8232,Twitter,carousel,5/11/2023 11:00,1281,228,366,Thursday,neutral,Yes
8233,Twitter,video,6/15/2023 3:15,220,90,27,Thursday,positive,No
8234,Twitter,image,11/16/2023 0:45,1592,108,201,Thursday,negative,Yes
8235,Instagram,poll,3/7/2023 19:15,2543,84,616,Tuesday,positive,Yes
8236,Twitter,text,7/23/2023 5:45,255,196,312,Sunday,neutral,Yes
8237,Facebook,text,6/25/2023 15:15,180,307,295,Sunday,positive,No
8238,Facebook,video,4/8/2023 19:15,4943,461,125,Saturday,positive,No
8239,Twitter,poll,5/17/2023 0:15,1092,97,683,Wednesday,positive,Yes
8240,Instagram,text,5/23/2023 22:30,530,14,434,Tuesday,neutral,Yes
8241,Instagram,text,7/27/2023 19:15,1281,12,119,Thursday,neutral,No
8242,Twitter,text,8/5/2023 8:45,790,174,52,Saturday,positive,No
8243,Facebook,video,4/8/2023 19:15,5456,435,83,Saturday,positive,Yes
8244,Facebook,carousel,4/23/2023 8:15,2162,403,145,Sunday,negative,Yes
8245,Facebook,video,5/2/2023 6:15,365,289,143,Tuesday,neutral,Yes
8246,Instagram,video,12/31/2023 22:30,3810,182,837,Sunday,negative,No
8247,Twitter,video,11/12/2023 17:30,1009,47,162,Sunday,positive,Yes
8248,Twitter,text,7/23/2023 5:45,1125,58,382,Sunday,neutral,Yes
8249,Twitter,carousel,3/31/2023 16:00,2631,132,19,Friday,positive,No
8250,Instagram,image,6/6/2023 19:30,1758,282,800,Tuesday,negative,No
8251,Twitter,image,5/15/2023 6:30,656,221,97,Monday,neutral,No
8252,Twitter,text,8/5/2023 8:45,490,123,2,Saturday,positive,No
8253,Instagram,poll,1/19/2023 7:15,3143,26,418,Thursday,positive,Yes
8254,Twitter,image,11/16/2023 0:45,1299,78,153,Thursday,negative,Yes
8255,Instagram,carousel,5/7/2023 0:30,920,415,653,Sunday,negative,Yes
8256,Twitter,carousel,12/27/2023 11:30,903,177,497,Wednesday,positive,No
8257,Twitter,video,12/1/2023 10:00,2336,222,320,Friday,positive,Yes
8258,Instagram,text,7/12/2023 0:00,1312,210,59,Wednesday,negative,No
8259,Instagram,carousel,12/13/2023 4:45,4976,170,724,Wednesday,positive,Yes
8260,Facebook,poll,3/1/2023 8:00,2220,512,377,Wednesday,neutral,No
8261,Instagram,video,11/23/2023 2:00,5521,197,794,Thursday,negative,Yes
8262,Facebook,text,6/25/2023 15:15,333,290,360,Sunday,positive,Yes
8263,Instagram,text,7/27/2023 19:15,2170,122,103,Thursday,neutral,No
8264,Twitter,image,10/14/2023 18:45,168,96,246,Saturday,neutral,Yes
8265,Twitter,text,8/5/2023 8:45,24,266,216,Saturday,positive,No
8266,Facebook,image,8/17/2023 14:45,2395,485,725,Thursday,positive,Yes
8267,Facebook,video,1/1/2023 6:00,4296,378,1127,Sunday,neutral,No
8268,Instagram,carousel,7/12/2023 17:45,101,227,970,Wednesday,positive,Yes
8269,Instagram,poll,3/19/2023 4:00,3209,150,235,Sunday,negative,Yes
8270,Instagram,poll,7/5/2023 5:15,2357,33,769,Wednesday,positive,No
8271,Facebook,carousel,9/15/2023 0:45,4033,354,615,Friday,negative,Yes
8272,Facebook,text,5/3/2023 12:30,3031,222,110,Wednesday,positive,Yes
8273,Instagram,image,6/6/2023 19:30,2385,242,705,Tuesday,negative,Yes
8274,Instagram,text,5/16/2023 22:15,2839,364,546,Tuesday,positive,Yes
8275,Instagram,video,11/23/2023 2:00,4961,216,857,Thursday,negative,Yes
8276,Facebook,video,1/1/2023 6:00,4788,480,1085,Sunday,neutral,No
8277,Instagram,poll,3/19/2023 4:00,3441,152,128,Sunday,negative,Yes
8278,Twitter,image,4/17/2023 15:00,1100,238,330,Monday,neutral,Yes
8279,Facebook,carousel,1/27/2023 15:45,3866,283,936,Friday,negative,Yes
8280,Twitter,poll,5/2/2023 0:30,1965,231,446,Tuesday,positive,Yes
8281,Twitter,text,10/2/2023 12:15,229,77,380,Monday,positive,Yes
8282,Twitter,carousel,1/30/2023 13:30,1999,71,486,Monday,positive,No
8283,Twitter,image,11/16/2023 0:45,1325,140,116,Thursday,negative,No
8284,Twitter,image,4/17/2023 15:00,878,246,338,Monday,neutral,Yes
8285,Twitter,video,12/24/2023 7:45,701,106,110,Sunday,neutral,Yes
8286,Facebook,text,7/18/2023 22:00,3683,9,752,Tuesday,positive,No
8287,Instagram,video,12/28/2023 16:45,1055,449,627,Thursday,negative,Yes
8288,Instagram,video,4/10/2023 0:00,3687,301,704,Monday,neutral,Yes
8289,Instagram,text,5/23/2023 22:30,600,42,510,Tuesday,neutral,Yes
8290,Facebook,carousel,5/14/2023 0:45,4241,436,742,Sunday,neutral,Yes
8291,Twitter,image,4/17/2023 15:00,1126,132,322,Monday,neutral,No
8292,Facebook,text,5/3/2023 12:30,3278,237,104,Wednesday,positive,No
8293,Instagram,poll,3/7/2023 19:15,3019,142,688,Tuesday,positive,Yes
8294,Facebook,poll,9/10/2023 13:45,4827,460,1090,Sunday,negative,Yes
8295,Instagram,carousel,8/4/2023 12:45,232,363,763,Friday,negative,No
8296,Facebook,video,3/22/2023 3:15,4143,174,29,Wednesday,negative,No
8297,Twitter,text,2/14/2023 18:00,721,68,233,Tuesday,positive,Yes
8298,Twitter,carousel,3/31/2023 16:00,2142,77,64,Friday,positive,Yes
8299,Twitter,text,8/5/2023 8:45,734,138,32,Saturday,positive,Yes
8300,Twitter,carousel,10/2/2023 23:30,46,2,545,Monday,neutral,No
8301,Facebook,text,5/3/2023 12:30,3962,206,61,Wednesday,positive,No
8302,Twitter,image,4/17/2023 15:00,962,183,316,Monday,neutral,Yes
8303,Instagram,poll,3/19/2023 4:00,2719,125,97,Sunday,negative,No
8304,Facebook,text,6/25/2023 15:15,215,356,178,Sunday,positive,Yes
8305,Instagram,video,7/13/2023 9:15,5448,147,451,Thursday,neutral,Yes
8306,Twitter,carousel,7/5/2023 18:15,4160,108,147,Wednesday,positive,Yes
8307,Facebook,carousel,1/9/2023 20:00,923,317,302,Monday,positive,Yes
8308,Instagram,text,10/6/2023 10:00,3736,190,222,Friday,positive,Yes
8309,Instagram,video,12/28/2023 16:45,184,398,617,Thursday,negative,Yes
8310,Facebook,text,6/25/2023 15:15,664,317,370,Sunday,positive,Yes
8311,Instagram,carousel,4/19/2023 19:45,592,465,854,Wednesday,neutral,Yes
8312,Facebook,image,11/27/2023 4:30,1515,281,368,Monday,positive,Yes
8313,Facebook,carousel,2/3/2023 0:30,4607,169,628,Friday,positive,Yes
8314,Facebook,video,4/8/2023 19:15,4174,452,137,Saturday,positive,Yes
8315,Facebook,carousel,4/23/2023 8:15,2316,295,192,Sunday,negative,Yes
8316,Twitter,text,11/25/2023 7:30,2788,7,100,Saturday,positive,Yes
8317,Twitter,text,11/25/2023 7:30,2911,43,274,Saturday,positive,No
8318,Twitter,image,4/17/2023 15:00,1868,138,319,Monday,neutral,No
8319,Instagram,text,7/27/2023 19:15,2357,49,167,Thursday,neutral,No
8320,Twitter,carousel,10/2/2023 23:30,560,34,503,Monday,neutral,Yes
8321,Facebook,text,7/6/2023 7:00,1781,392,283,Thursday,neutral,Yes
8322,Instagram,image,3/13/2023 23:15,3592,190,261,Monday,negative,No
8323,Instagram,video,12/28/2023 16:45,833,487,639,Thursday,negative,Yes
8324,Instagram,poll,3/7/2023 19:15,2340,140,529,Tuesday,positive,Yes
8325,Instagram,text,7/6/2023 8:00,3141,26,151,Thursday,negative,Yes
8326,Facebook,poll,9/10/2023 13:45,4800,454,800,Sunday,negative,No
8327,Facebook,video,12/27/2023 4:00,2463,112,686,Wednesday,neutral,Yes
8328,Instagram,text,5/23/2023 22:30,434,69,535,Tuesday,neutral,No
8329,Twitter,video,11/12/2023 17:30,1235,21,140,Sunday,positive,No
8330,Facebook,carousel,10/3/2023 19:00,1301,254,397,Tuesday,negative,Yes
8331,Instagram,carousel,12/13/2023 4:45,4958,205,793,Wednesday,positive,No
8332,Twitter,text,10/2/2023 12:15,242,176,279,Monday,positive,Yes
8333,Facebook,poll,3/1/2023 8:00,1876,429,328,Wednesday,neutral,No
8334,Twitter,image,2/10/2023 13:00,2697,177,18,Friday,neutral,Yes
8335,Facebook,video,5/11/2023 0:30,4157,109,64,Thursday,neutral,No
8336,Twitter,poll,5/2/2023 6:15,27,83,9,Tuesday,neutral,Yes
8337,Instagram,carousel,12/13/2023 4:45,5350,181,779,Wednesday,positive,No
8338,Instagram,poll,7/5/2023 5:15,2339,21,641,Wednesday,positive,Yes
8339,Facebook,video,5/11/2023 0:30,4198,142,217,Thursday,neutral,Yes
8340,Twitter,carousel,7/5/2023 18:15,3728,192,172,Wednesday,positive,No
8341,Twitter,text,11/20/2023 2:00,2235,69,1,Monday,positive,No
8342,Facebook,carousel,2/3/2023 0:30,4677,203,810,Friday,positive,Yes
8343,Twitter,video,12/1/2023 10:00,795,140,86,Friday,positive,Yes
8344,Twitter,text,7/23/2023 5:45,167,146,291,Sunday,neutral,Yes
8345,Instagram,poll,1/19/2023 7:15,3135,38,429,Thursday,positive,No
8346,Facebook,carousel,1/27/2023 15:45,3688,187,836,Friday,negative,No
8347,Facebook,video,4/8/2023 19:15,5250,458,10,Saturday,positive,No
8348,Instagram,image,6/6/2023 21:00,4983,292,88,Tuesday,neutral,Yes
8349,Facebook,carousel,10/3/2023 19:00,1451,178,494,Tuesday,negative,Yes
8350,Twitter,image,7/14/2023 15:00,592,47,415,Friday,positive,Yes
8351,Twitter,text,11/20/2023 2:00,1749,170,196,Monday,positive,No
8352,Instagram,text,7/6/2023 8:00,4058,79,77,Thursday,negative,Yes
8353,Instagram,image,2/26/2023 11:45,1894,53,931,Sunday,positive,No
8354,Instagram,text,7/6/2023 8:00,3212,40,231,Thursday,negative,Yes
8355,Instagram,video,12/28/2023 16:45,809,484,674,Thursday,negative,Yes
8356,Twitter,poll,2/9/2023 15:30,2858,150,103,Thursday,positive,Yes
8357,Facebook,text,1/3/2023 3:00,1823,27,332,Tuesday,positive,Yes
8358,Twitter,image,10/14/2023 18:45,55,115,309,Saturday,neutral,Yes
8359,Twitter,carousel,10/2/2023 23:30,193,69,622,Monday,neutral,Yes
8360,Twitter,carousel,5/11/2023 11:00,1732,177,396,Thursday,neutral,Yes
8361,Instagram,carousel,7/12/2023 17:45,313,246,777,Wednesday,positive,No
8362,Instagram,video,11/23/2023 2:00,4750,266,715,Thursday,negative,Yes
8363,Twitter,carousel,12/27/2023 11:30,1528,190,412,Wednesday,positive,Yes
8364,Twitter,carousel,7/5/2023 18:15,3627,132,25,Wednesday,positive,Yes
8365,Twitter,image,10/14/2023 18:45,136,147,336,Saturday,neutral,Yes
8366,Twitter,carousel,5/11/2023 11:00,1705,180,438,Thursday,neutral,No
8367,Twitter,carousel,5/11/2023 11:00,1211,221,282,Thursday,neutral,Yes
8368,Facebook,carousel,9/15/2023 0:45,3911,360,593,Friday,negative,No
8369,Instagram,carousel,5/19/2023 4:30,4938,293,894,Friday,positive,Yes
8370,Twitter,text,2/14/2023 18:00,1210,55,198,Tuesday,positive,Yes
8371,Twitter,poll,5/2/2023 6:15,672,195,135,Tuesday,neutral,Yes
8372,Instagram,text,10/28/2023 19:30,945,91,252,Saturday,neutral,Yes
8373,Instagram,image,9/20/2023 6:00,3372,310,418,Wednesday,positive,Yes
8374,Facebook,video,2/23/2023 17:15,1804,126,158,Thursday,positive,No
8375,Instagram,poll,1/19/2023 7:15,3098,46,340,Thursday,positive,Yes
8376,Facebook,text,7/6/2023 7:00,2483,383,315,Thursday,neutral,Yes
8377,Facebook,carousel,2/3/2023 0:30,4693,177,849,Friday,positive,Yes
8378,Facebook,text,7/6/2023 7:00,2946,402,232,Thursday,neutral,Yes
8379,Twitter,image,4/17/2023 15:00,1103,129,268,Monday,neutral,Yes
8380,Facebook,video,5/2/2023 6:15,736,283,232,Tuesday,neutral,Yes
8381,Instagram,poll,7/5/2023 5:15,3364,20,800,Wednesday,positive,Yes
8382,Twitter,image,10/14/2023 18:45,430,28,189,Saturday,neutral,Yes
8383,Facebook,video,12/27/2023 4:00,2378,100,797,Wednesday,neutral,No
8384,Instagram,video,7/13/2023 9:15,5797,140,447,Thursday,neutral,No
8385,Facebook,carousel,1/27/2023 15:45,4125,239,880,Friday,negative,Yes
8386,Instagram,poll,3/7/2023 19:15,2591,167,500,Tuesday,positive,Yes
8387,Twitter,image,7/14/2023 15:00,37,161,350,Friday,positive,No
8388,Instagram,video,12/31/2023 22:30,3425,157,779,Sunday,negative,Yes
8389,Instagram,carousel,8/4/2023 12:45,752,356,953,Friday,negative,Yes
8390,Twitter,poll,5/2/2023 0:30,2932,253,424,Tuesday,positive,Yes
8391,Twitter,carousel,3/31/2023 16:00,1973,54,59,Friday,positive,Yes
8392,Twitter,image,5/15/2023 6:30,584,137,217,Monday,neutral,Yes
8393,Twitter,text,11/20/2023 2:00,2568,53,302,Monday,positive,No
8394,Instagram,image,6/6/2023 21:00,4781,330,8,Tuesday,neutral,No
8395,Instagram,text,7/12/2023 0:00,1754,214,185,Wednesday,negative,No
8396,Twitter,video,9/27/2023 19:00,53,58,167,Wednesday,positive,No
8397,Facebook,carousel,11/11/2023 15:45,180,96,434,Saturday,negative,Yes
8398,Instagram,poll,1/19/2023 7:15,3374,10,443,Thursday,positive,Yes
8399,Twitter,video,10/27/2023 23:45,599,105,434,Friday,neutral,No
8400,Facebook,carousel,1/27/2023 15:45,3581,178,943,Friday,negative,No
8401,Instagram,carousel,5/7/2023 0:30,2196,427,711,Sunday,negative,Yes
8402,Twitter,carousel,3/31/2023 16:00,1846,166,87,Friday,positive,No
8403,Twitter,image,4/17/2023 15:00,611,152,331,Monday,neutral,Yes
8404,Facebook,video,4/8/2023 19:15,4622,407,38,Saturday,positive,Yes
8405,Twitter,carousel,5/11/2023 11:00,2066,275,322,Thursday,neutral,Yes
8406,Instagram,poll,3/7/2023 19:15,2050,146,540,Tuesday,positive,Yes
8407,Instagram,carousel,5/5/2023 20:00,877,189,147,Friday,neutral,Yes
8408,Instagram,video,7/13/2023 9:15,5338,157,394,Thursday,neutral,Yes
8409,Facebook,image,8/17/2023 14:45,2251,477,693,Thursday,positive,Yes
8410,Instagram,video,4/10/2023 0:00,3246,329,759,Monday,neutral,Yes
8411,Facebook,video,12/27/2023 4:00,2554,147,801,Wednesday,neutral,Yes
8412,Facebook,carousel,9/15/2023 0:45,4116,382,361,Friday,negative,No
8413,Twitter,poll,5/2/2023 6:15,1025,198,70,Tuesday,neutral,Yes
8414,Facebook,video,2/23/2023 17:15,1797,291,317,Thursday,positive,Yes
8415,Facebook,text,6/25/2023 15:15,464,357,239,Sunday,positive,Yes
8416,Instagram,image,3/13/2023 23:15,3928,206,237,Monday,negative,Yes
8417,Instagram,text,5/23/2023 22:30,325,34,448,Tuesday,neutral,No
8418,Facebook,image,2/2/2023 16:00,369,114,59,Thursday,positive,Yes
8419,Instagram,image,1/21/2023 1:00,4477,376,909,Saturday,negative,No
8420,Twitter,poll,5/17/2023 0:15,988,128,590,Wednesday,positive,Yes
8421,Facebook,poll,3/1/2023 8:00,2311,529,360,Wednesday,neutral,Yes
8422,Twitter,video,5/23/2023 0:30,4120,250,270,Tuesday,positive,Yes
8423,Twitter,poll,5/2/2023 6:15,387,158,33,Tuesday,neutral,Yes
8424,Twitter,text,7/23/2023 5:45,196,166,381,Sunday,neutral,Yes
8425,Facebook,poll,8/8/2023 17:45,4860,11,1021,Tuesday,negative,Yes
8426,Facebook,text,6/12/2023 9:30,2831,43,904,Monday,negative,Yes
8427,Instagram,video,7/13/2023 9:15,4399,96,487,Thursday,neutral,Yes
8428,Instagram,carousel,5/7/2023 0:30,1437,512,606,Sunday,negative,No
8429,Twitter,text,11/20/2023 2:00,1872,148,49,Monday,positive,Yes
8430,Twitter,video,10/27/2023 23:45,600,138,357,Friday,neutral,Yes
8431,Instagram,image,9/20/2023 6:00,4397,361,304,Wednesday,positive,Yes
8432,Instagram,poll,2/21/2023 16:15,4740,364,740,Tuesday,negative,Yes
8433,Instagram,video,11/23/2023 2:00,5212,167,663,Thursday,negative,Yes
8434,Twitter,poll,5/2/2023 6:15,1089,133,44,Tuesday,neutral,No
8435,Instagram,poll,12/29/2023 12:15,5092,537,222,Friday,positive,No
8436,Instagram,carousel,8/4/2023 12:45,549,324,975,Friday,negative,Yes
8437,Facebook,carousel,4/23/2023 8:15,1064,332,169,Sunday,negative,Yes
8438,Twitter,poll,5/17/2023 0:15,568,92,488,Wednesday,positive,Yes
8439,Twitter,carousel,10/2/2023 23:30,564,15,444,Monday,neutral,Yes
8440,Facebook,carousel,10/3/2023 19:00,1790,237,573,Tuesday,negative,Yes
8441,Twitter,image,7/14/2023 15:00,1092,64,392,Friday,positive,Yes
8442,Instagram,text,7/6/2023 8:00,4540,56,82,Thursday,negative,Yes
8443,Twitter,text,8/5/2023 8:45,501,156,165,Saturday,positive,No
8444,Facebook,text,7/6/2023 7:00,2625,394,365,Thursday,neutral,Yes
8445,Instagram,image,3/13/2023 23:15,3182,149,249,Monday,negative,Yes
8446,Twitter,carousel,10/2/2023 23:30,706,44,552,Monday,neutral,No
8447,Instagram,text,5/23/2023 22:30,872,68,550,Tuesday,neutral,Yes
8448,Facebook,text,6/12/2023 9:30,3982,102,900,Monday,negative,No
8449,Twitter,carousel,7/5/2023 18:15,3597,124,62,Wednesday,positive,Yes
8450,Instagram,text,5/23/2023 22:30,436,96,450,Tuesday,neutral,No
8451,Facebook,text,7/18/2023 22:00,3131,45,655,Tuesday,positive,No
8452,Facebook,video,1/4/2023 18:30,2115,55,475,Wednesday,neutral,Yes
8453,Facebook,text,1/3/2023 3:00,2272,51,294,Tuesday,positive,No
8454,Twitter,text,11/20/2023 2:00,1765,94,150,Monday,positive,Yes
8455,Instagram,video,12/6/2023 4:00,4969,208,737,Wednesday,negative,No
8456,Instagram,image,2/26/2023 11:45,1564,0,903,Sunday,positive,Yes
8457,Twitter,image,5/15/2023 6:30,302,150,140,Monday,neutral,Yes
8458,Instagram,video,11/23/2023 2:00,5078,216,814,Thursday,negative,Yes
8459,Instagram,video,11/23/2023 2:00,5273,215,817,Thursday,negative,No
8460,Twitter,video,12/24/2023 7:45,495,85,97,Sunday,neutral,Yes
8461,Facebook,image,2/2/2023 16:00,1255,76,118,Thursday,positive,No
8462,Facebook,text,7/18/2023 22:00,4099,22,865,Tuesday,positive,No
8463,Instagram,poll,7/5/2023 5:15,2673,10,717,Wednesday,positive,Yes
8464,Instagram,text,10/6/2023 10:00,3636,168,122,Friday,positive,No
8465,Facebook,poll,8/8/2023 17:45,5761,21,959,Tuesday,negative,No
8466,Facebook,carousel,5/14/2023 0:45,4147,527,739,Sunday,neutral,Yes
8467,Twitter,image,5/15/2023 6:30,578,176,151,Monday,neutral,Yes
8468,Facebook,carousel,1/27/2023 15:45,2849,231,932,Friday,negative,Yes
8469,Instagram,image,6/6/2023 21:00,4209,328,15,Tuesday,neutral,Yes
8470,Twitter,text,11/20/2023 2:00,1811,127,290,Monday,positive,Yes
8471,Instagram,poll,7/5/2023 5:15,3551,20,786,Wednesday,positive,Yes
8472,Twitter,image,10/14/2023 18:45,170,88,384,Saturday,neutral,Yes
8473,Facebook,video,1/1/2023 6:00,4958,489,929,Sunday,neutral,Yes
8474,Instagram,carousel,11/19/2023 12:30,5067,243,890,Sunday,negative,Yes
8475,Instagram,video,4/10/2023 0:00,3018,245,582,Monday,neutral,No
8476,Facebook,video,1/4/2023 18:30,2778,62,369,Wednesday,neutral,No
8477,Facebook,video,1/1/2023 6:00,5072,392,946,Sunday,neutral,Yes
8478,Facebook,video,4/8/2023 19:15,5429,435,0,Saturday,positive,No
8479,Instagram,carousel,8/4/2023 12:45,769,311,1006,Friday,negative,No
